"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","class","order","occurrenceRemarks","barcode","continentocean","phylum","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","typeStatus","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","38948","Rubus brasiliensis","Plantae","Rosaceae","Rubus","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.A.Pastore","2008","04","17","13","brasiliensis","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","-48.737778","-23.507778","2024-08-06T09:16:25","Mart.","769","Magnoliopsida","Rosales","<nO>COLETA: Flores brancas, frutos verdes.; GEOGRAFIA: Grevilea.;</nO>","SPSF00038948","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-04-17",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","769","2007","Pastore, J.A.","2008","Baitello, J.B.; Cielo Filho, R.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rubus brasiliensis","Mart.","possibly_ok","Rosaceae","Rubus brasiliensis","Mart.","species","name accepted","bfo-20679",,,"Rubus brasiliensis Mart.","Rubus","Rosaceae","low","Rubus brasiliensis"
"speciesLink","SPSF","38669","Rubus urticifolius","Plantae","Rosaceae","Rubus","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.P.Ribeiro","2007","09","05","13","urticifolius","C. R. Lima & O. T. Aguiar & J. B. Baitello","-48.780278","-23.539722","2024-08-06T09:16:25","Poir","35","Magnoliopsida","Rosales","<nO>COLETA: Liana, flores cor creme, início de frutos, borda da trilha 4.; GEOGRAFIA: Trilha 4.;</nO>","SPSF00038669","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-09-05",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","35","2007","Ribeiro, A.P.","2007","Aguiar, O.T.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rubus urticifolius","Poir.","possibly_ok","Rosaceae","Rubus urticifolius","Poir.","species","author misspelled","bfo-20680",,,"Rubus urticifolius Poir.","Rubus","Rosaceae","low","Rubus urticifolius"
"speciesLink","SPSF","38679","Rudgea jasminoides","Plantae","Rubiaceae","Rudgea","2007","08","28","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","11","23","13","jasminoides","C. R. Lima & O. T. Aguiar & J. B. Baitello","-48.746944","-23.549167","2024-08-06T09:16:37","(Cham.) Müll-Arg.","45","Magnoliopsida","Rubiales","<nO>COLETA: 3m, botões florais bege.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038679","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-11-23",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","45","2007","Cielo Filho, R.","2007","Aguiar, O.T.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Rudgea jasminoides","(Cham.) Müll.Arg.","possibly_ok","Rubiaceae","Rudgea jasminoides","(Cham.) Müll.Arg.","species","author misspelled","bfo-14257",,,"Rudgea jasminoides (Cham.) Müll.Arg.","Rudgea","Rubiaceae","medium","Rudgea jasminoides"
"speciesLink","SPSF","38191","Ruellia angustiflora","Plantae","Acanthaceae","Ruellia","2006","08","01","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","C.Kameyama","2007","06","02","13","angustiflora","R.Cielo-Filho & O.T. Aguiar & J.A.Pastore & C.R.Lima","-48.767222","-23.516667","2024-08-06T09:17:17","(Nees) Lind. ex Rambo","492","Magnoliopsida","Tubiflorae","<nO>COLETA: Arbusto, flores tubulares vermelhas.; GEOGRAFIA: Trilha 1;</nO>","SPSF00038191","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-06-02",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","492","2006","Kameyama, C.","2007","Aguiar, O.T.; Pastore, J.A.; Lima, C.R.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ruellia angustiflora","(Nees) Lindau ex Rambo","possibly_ok","Acanthaceae","Ruellia angustiflora","(Nees) Lindau ex Rambo","species","author misspelled","bfo-26252",,,"Ruellia angustiflora (Nees) Lindau ex Rambo","Ruellia","Acanthaceae","high","Ruellia angustiflora"
"speciesLink","SPSF","38735","Sacoila lanceolata","Plantae","Orchidaceae","Sacoila","2007","09","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","F. de Barros","2008","05","08","13","lanceolata","C.R.Lima & J. A. Pastore & J.B.Baitello & D.F.Bueno","-48.740833","-23.531667","2024-08-06T09:12:43","(Aublet) Garay","78","Liliopsida","Orchidales","<nO>COLETA: Herbácea, flores de cor salmão.; GEOGRAFIA: Borda da mata, próximo ao Viveiro de Mudas.;</nO>","SPSF00038735","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-05-08",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","78","2007","Barros, F.","2008","Pastore, J.A.; Baitello, J.B.; Bueno, D.F.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sacoila lanceolata","(Aubl.) Garay","possibly_ok","Orchidaceae","Sacoila lanceolata","(Aubl.) Garay","species","author misspelled","bfo-12182",,,"Sacoila lanceolata (Aubl.) Garay","Sacoila","Orchidaceae","high","Sacoila lanceolata"
"speciesLink","SPSF","38668","Savia dictyocarpa","Plantae","Phyllanthaceae","Savia","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. B. Baitello","2007","09","05","13","dictyocarpa","C. R. Lima & O. T. Aguiar & J. B. Baitello","-48.780278","-23.539722","2024-08-06T09:13:39","M.Arg.","34","Magnoliopsida","Euphorbiales","<nO>COLETA: Árvore 14m, com frutos verdes.; GEOGRAFIA: Trilha 4.;</nO>","SPSF00038668","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-09-05",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","34","2007","Baitello, J.B.","2007","Aguiar, O.T.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Savia dictyocarpa","Müll.Arg.","possibly_ok","Phyllanthaceae","Savia dictyocarpa","Müll.Arg.","species","author misspelled","bfo-38584",,,"Savia dictyocarpa Müll.Arg.","Savia","Phyllanthaceae","low","Savia dictyocarpa"
"speciesLink","SPSF","39220","Schinus terebinthifolia","Plantae","Anacardiaceae","Schinus","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2008","01","30","13","terebinthifolia","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.781389","-23.529444","2024-08-06T09:16:45","Raddi","1983","Magnoliopsida","Sapindales","<nO>COLETA: Arbusto 1,5 m , frutos verdes e amarelados.; GEOGRAFIA: Palmital.;</nO>","SPSF00039220","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-01-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1983","2008","Baitello, J.B.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Schinus terebinthifolia","Raddi","possibly_ok","Anacardiaceae","Schinus terebinthifolia","Raddi","species","name accepted","bfo-15471",,,"Schinus terebinthifolia Raddi","Schinus","Anacardiaceae","low","Schinus terebinthifolia"
"speciesLink","SPSF","39204","Scleria latifolia","Plantae","Cyperaceae","Scleria","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2008","05","08","13","latifolia","R.Cielo-Filho & J.B.Baitello & C.R.Lima","-48.780278","-23.529167","2024-08-06T09:12:44","Sw.","627","Liliopsida","Poales","<nO>GEOGRAFIA: Palmital.;</nO>","SPSF00039204","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-05-08",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","627","2008","Cielo Filho, R.","2008","Baitello, J.B.; Lima, C.R.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Scleria latifolia","Sw.","possibly_ok","Cyperaceae","Scleria latifolia","Sw.","species","name accepted","bfo-7301",,,"Scleria latifolia Sw.","Scleria","Cyperaceae","medium","Scleria latifolia"
"speciesLink","SPSF","38210","Scleria plusiophylla","Plantae","Cyperaceae","Scleria","2006","11","23","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.Gil","2008","04","28","13","plusiophylla","R.Cielo-Filho & O. T. Aguiar & J. A. Pastore & D.F.Bueno","-48.770556","-23.513889","2024-08-06T09:12:44","Steud.","499","Liliopsida","Poales","<nO>COLETA: Herbácea, frutos.; GEOGRAFIA: Início da trilha 3.;</nO>","SPSF00038210","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-04-28",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","499","2006","Gil, A.","2008","Aguiar, O.T.; Pastore, J.A.; Bueno, D.F.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Scleria plusiophylla","Steud.","possibly_ok","Cyperaceae","Scleria plusiophylla","Steud.","species","name accepted","bfo-7312",,,"Scleria plusiophylla Steud.","Scleria","Cyperaceae","low","Scleria plusiophylla"
"speciesLink","SPSF","38224","Sebastiania brasiliensis","Plantae","Euphorbiaceae","Sebastiania","2006","08","03","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","I.Cordeiro","2007","04","13","13","brasiliensis","J. A. Pastore & O.T. Aguiar & R.Cielo-Filho & C.R.Lima & D.F.Bueno","-48.762222","-23.516389","2024-08-06T09:15:11","Spreng.","1446","Magnoliopsida","Malpighiales","<nO>COLETA: Arvoreta latescente, até 2m altura, decídua, formação de frutos.; GEOGRAFIA: Trilha 2.;</nO>","SPSF00038224","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-04-13",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1446","2006","Cordeiro, I.","2007","Aguiar, O.T.; Cielo Filho, R.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sebastiania brasiliensis","Spreng.","possibly_ok","Euphorbiaceae","Sebastiania brasiliensis","Spreng.","species","name accepted","bfo-17671",,,"Sebastiania brasiliensis Spreng.","Sebastiania","Euphorbiaceae","high","Sebastiania brasiliensis"
"speciesLink","SPSF","38096","Polygala lancifolia","Plantae","Polygalaceae","Polygala","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2008","05","07","13","lancifolia","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.747222","-23.548056","2024-08-06T09:16:16","A.St.-Hil.","1829","Magnoliopsida","Polygalales","<nO>COLETA: Herbácea, flores cor creme.&nf;Planta usada popularmente como medicinal (contra bronquite).; GEOGRAFIA: Trilha 5.;</nO>","SPSF00038096","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-05-07",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1829","2007","Cielo Filho, R.","2008","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Senega lancifolia","(A.St.-Hil. & Moq.) J.F.B.Pastore","possibly_ok","Polygalaceae","Senega lancifolia","(A.St.-Hil. & Moq.) J.F.B.Pastore","species","author misspelled|replaced synonym","bfo-625003","Senega lancifolia","(A.St.-Hil. & Moq.) J.F.B.Pastore","Senega lancifolia (A.St.-Hil. & Moq.) J.F.B.Pastore","Senega","Polygalaceae","medium","Senega lancifolia"
"speciesLink","SPSF","38094","Senegalia tenuifolia","Plantae","Fabaceae","Senegalia","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","N.F.Almeida","2023","08","28","13","tenuifolia","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.747222","-23.548056","2024-08-06T09:14:03","((L.)) Britton & Rose","1827","Magnoliopsida","Fabales","<nO>COLETA: Arvoreta de 3 m de altura; frutos amarronzados.; GEOGRAFIA: Borda da mata em frente à trilha 5.;</nO>","SPSF00038094","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2023-08-28",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1827","2007","Almeida, N.F.","2023","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Senegalia tenuifolia","(L.) Britton & Rose","possibly_ok","Fabaceae","Senegalia tenuifolia","(L.) Britton & Rose","species","author misspelled","bfo-101020",,,"Senegalia tenuifolia (L.) Britton & Rose","Senegalia","Fabaceae","low","Senegalia tenuifolia"
"speciesLink","SPSF","38126","Senna pendula","Plantae","Fabaceae","Senna","2007","05","17","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. A. Pastore","2007","06","06","13","pendula","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.770556","-23.51","2024-08-06T09:14:04","(Willd.) Irwin & Barneby","1626","Magnoliopsida","Fabales","<nO>COLETA: Sub bosque.&nf;Arvoreta 2-3m, flores amarelas, vistosas; GEOGRAFIA: Talhão 13 de Pinus.;</nO>","SPSF00038126","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-06-06",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1626","2007","Pastore, J.A.","2007","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Senna pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","possibly_ok","Fabaceae","Senna pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","species","name accepted","bfo-23163",,,"Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","Senna","Fabaceae","low","Senna pendula"
"speciesLink","SPSF","38097","Serjania multiflora","Plantae","Sapindaceae","Serjania","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. A. Pastore","2007","05","16","13","multiflora","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.748889","-23.517778","2024-08-06T09:17:01","Cambess.","1830","Magnoliopsida","Sapindales","<nO>COLETA: Liana, flores alvas e estames amarelos.; GEOGRAFIA: Trilha 5.;</nO>","SPSF00038097","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-05-16",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1830","2007","Pastore, J.A.","2007","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Serjania multiflora","Cambess.","possibly_ok","Sapindaceae","Serjania multiflora","Cambess.","species","name accepted","bfo-20966",,,"Serjania multiflora Cambess.","Serjania","Sapindaceae","low","Serjania multiflora"
"speciesLink","SPSF","38923","Sida plumosa","Plantae","Malvaceae","Sida","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.J.Silva","2008","06","02","13","plumosa","J. B. Baitello & R.Cielo-Filho & O. T. Aguiar","-48.738889","-23.508889","2024-08-06T09:15:21","Cav.","1942","Magnoliopsida","Malvales","<nO>COLETA: Escandente, flores creme. Nome popular: inhapecanga.; GEOGRAFIA: Borda da mata, próximo à entrada da cachoeira.;</nO>","SPSF00038923","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-06-02",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1942","2007","Silva, M.J.","2008","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sida plumosa","Cav.","possibly_ok","Malvaceae","Sida plumosa","Cav.","species","name accepted","bfo-9228",,,"Sida plumosa Cav.","Sida","Malvaceae","low","Sida plumosa"
"speciesLink","SPSF","39013","Sinningia allagophylla","Plantae","Gesneriaceae","Sinningia","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. A. Pastore","2008","01","08","13","allagophylla","R.Cielo-Filho & O. T. Aguiar & J.B.Baitello","-48.732222","-23.52","2024-08-06T09:17:02","(Mart.) Wiehler","618","Magnoliopsida","Scrophulariales","<nO>COLETA: Herbácea com haste da inflorescência de coloração róseo -alaranjada; GEOGRAFIA: Sob talhão de Pinus;</nO>","SPSF00039013","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-01-08",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","618","2007","Pastore, J.A.","2008","Aguiar, O.T.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sinningia allagophylla","(Mart.) Wiehler","possibly_ok","Gesneriaceae","Sinningia allagophylla","(Mart.) Wiehler","species","name accepted","bfo-7882",,,"Sinningia allagophylla (Mart.) Wiehler","Sinningia","Gesneriaceae","low","Sinningia allagophylla"
"speciesLink","SPSF","38665","Sinningia canescens","Plantae","Gesneriaceae","Sinningia","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.A.Pastore","2008","05","30","13","canescens","C. R. Lima & O. T. Aguiar & J. B. Baitello","-48.788889","-23.542778","2024-08-06T09:17:02","Kunth","31","Magnoliopsida","Scrophulariales","<nO>COLETA: Flores brancas.; GEOGRAFIA: Trilha 4.;</nO>","SPSF00038665","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-05-30",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","31","2007","Pastore, J.A.","2008","Aguiar, O.T.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sinningia canescens","(Mart.) Wiehler","possibly_ok","Gesneriaceae","Sinningia canescens","(Mart.) Wiehler","species","author misspelled","bfo-7889",,,"Sinningia canescens (Mart.) Wiehler","Sinningia","Gesneriaceae","low","Sinningia canescens"
