"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","identifiedBy","specificEpithet","scientificNameAuthorship","coordinatePrecision","barcode","verbatimLatitude","verbatimLongitude","continentocean","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualcount","occurrenceRemarks","recordNumber","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","preparationtype","typeStatus","previouscatalognumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SJRP-PTERIDOPHYTA","21798","Adiantopsis radiata (L.) Fée","Plantae","Pteridaceae","Adiantopsis","2000","4","3","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria, cerca 435,73 ha","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/92","Athayde, F.P.F. & D.F. Peralta","-49.516667","-19.916667","2021-12-01 14:24:12","J. Prado","radiata","(L.) Fée",,,,,,"Polypodiopsida","Polypodiales",,,,,,,"422",,,,,,,,"GBIF","Paulo de Faria","2021-03-15","Adiantopsis radiata (L.) Fée",,"BR",,,"2000-04-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1986491964",,,,"https://specieslink.net/guid/92/21798",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adiantopsis",,,,,,"fe7e89d1-8039-43dc-a833-df08f05f36b7",,,TRUE,FALSE,"Adiantopsis radiata","Adiantopsis radiata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SJRP00018040",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Adiantopsis radiata","(L.) Fée","name_w_authors","Pteridaceae","Adiantopsis radiata","(L.) Fée","species","name accepted","bfo-91803",,,"Adiantopsis radiata (L.) Fée","Adiantopsis","Pteridaceae","unknown","Adiantopsis radiata"
"gbif","SJRP-PTERIDOPHYTA","21804","Adiantum abscissum Schrad.","Plantae","Pteridaceae","Adiantum","2000","4","3","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/92","Athayde, F.P.F. & D.F. Peralta","-49.516667","-19.916667","2021-12-01 14:24:12","J. Prado","abscissum","Schrad.",,,,,,"Polypodiopsida","Polypodiales",,,,,,,"428",,,,,,,,"GBIF","Paulo de Faria","2021-03-29","Adiantum abscissum Schrad.",,"BR",,,"2000-04-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1986493340",,,,"https://specieslink.net/guid/92/21804",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adiantum",,,,,,"fe7e89d1-8039-43dc-a833-df08f05f36b7",,,TRUE,FALSE,"Adiantum abscissum","Adiantum abscissum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SJRP00018219",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Adiantum abscissum","Schrad.","name_w_authors","Pteridaceae","Adiantum abscissum","Schrad.","species","name accepted","bfo-91806",,,"Adiantum abscissum Schrad.","Adiantum","Pteridaceae","unknown","Adiantum abscissum"
"gbif","UEC","60003","Adiantum diogoanum Glaz. ex Baker","Plantae","Pteridaceae","Adiantum","1991","5","3","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V; Guimarães, P",,,"2024-11-25 11:37:30","Prado, J","diogoanum","Glaz. ex Baker",,,,,,"Polypodiopsida","Polypodiales",,,,,,,"25",,,,,,,,"GBIF","Paulo de Faria","2009-01-01","Adiantum diogoanum Glaz. ex Baker",,"BR",,,"1991-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089023406",,,,"https://specieslink.net/guid/2/60003",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adiantum",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Adiantum diogoanum","Adiantum diogoanum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC052913",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Adiantum diogoanum","Glaz. ex Baker","name_w_authors","Pteridaceae","Adiantum diogoanum","Glaz. ex Baker","species","name accepted","bfo-91819",,,"Adiantum diogoanum Glaz. ex Baker","Adiantum","Pteridaceae","unknown","Adiantum diogoanum"
"user","HUEFS","HUEFS051275","Adiantum pulverulentum L.",,"Pteridaceae","Adiantum","2000","04","03","Brasil","São Paulo",,"Estação ecológica de Paulo de Faria, ca. 735,73 há.","HUEFS",,,,"Athayde, F.P.F.","-495.166111111111","-199.166111111111",,"F.P.F.Athayde",,"L.",,,"199º 9' 58"""" S","495º 9' 58"""" W",,,,,,,,,,"425",,,,,"não",,,"REFLORA","Paulo de Faria","--/04/0",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pulverulentum","PTERIDACEAE Adiantum pulverulentum L.",,,,,,,,,,,"HUEFS",,,,,"03/04/2000",,,"METRO",,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Adiantum pulverulentum","L.","name_w_authors","Pteridaceae","Adiantum pulverulentum","L.","species","name accepted","bfo-91849",,,"Adiantum pulverulentum L.","Adiantum","Pteridaceae","high","Adiantum pulverulentum"
"user","HUEFS","HUEFS051272","Adiantum tetraphyllum Willd.",,"Pteridaceae","Adiantum","2000","04","03","Brasil","São Paulo",,"Estação ecológica de Paulo de Faria.","HUEFS",,,,"Athayde, F.P.F.","-495.166111111111","-199.166111111111",,"J.Prado",,"Willd.",,,"199º 9' 58"""" S","495º 9' 58"""" W",,,,,,,,,,"424",,,,,"não",,,"REFLORA","Paulo de Faria","--/11/13",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tetraphyllum","PTERIDACEAE Adiantum tetraphyllum Willd.",,,,,,,,,,,"HUEFS",,,,,"03/04/2000",,,"METRO",,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Adiantum tetraphyllum","Willd.","name_w_authors","Pteridaceae","Adiantum tetraphyllum","Willd.","species","name accepted","bfo-91860",,,"Adiantum tetraphyllum Willd.","Adiantum","Pteridaceae","high","Adiantum tetraphyllum"
"gbif","UEC","83228","Agonandra brasiliensis Benth. & Hook.f.","Plantae","Opiliaceae","Agonandra","1994","12","6","Brazil","São Paulo",,"Estação Ecológica Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2024-11-25 11:32:12",,"brasiliensis","Miers ex Benth. & Hook.f.",,,,,,"Magnoliopsida","Santalales",,,,,,,"442",,,,,,,,"GBIF","Paulo de Faria",,"Agonandra brasiliensis Benth. & Hook.f.",,"BR",,,"1994-12-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039974",,,,"https://specieslink.net/guid/2/83228",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agonandra",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Agonandra brasiliensis","Agonandra brasiliensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC030571",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Agonandra brasiliensis","Miers ex Benth. & Hook.f.","name_w_authors","Opiliaceae","Agonandra brasiliensis","Miers ex Benth. & Hook.f.","species","author misspelled","bfo-19966",,,"Agonandra brasiliensis Miers ex Benth. & Hook.f.","Agonandra","Opiliaceae","unknown","Agonandra brasiliensis"
"gbif","HRCB","39316","Albizia hassleri (Chodat) Burkart","Plantae","Fabaceae","Albizia","2002","12","5","Brasil","São Paulo",,"Estação Ecológica Paulo de Faria Abrangendo um ára de 435,73 há","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Tomasetto, F.","-49.516667","-19.916667","2024-12-18 09:15:52",,"hassleri","(Chodat) Burkart",,,,,,"Magnoliopsida","Fabales",,,,,,,"221",,"500","500",,,,,"GBIF","Paulo de Faria",,"Albizia niopoides var. niopoides",,"BR",,,"2002-12-05",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria abrangendo um ara de 435",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090690811",,,,"https://specieslink.net/guid/15/39316",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albizia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Albizia niopoides","Albizia hassleri","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Albizia niopoides","(Spruce ex Benth.) Burkart","name_w_authors","Fabaceae","Albizia niopoides","(Spruce ex Benth.) Burkart","species","replaced synonym","bfo-82616","Albizia niopoides","(Spruce ex Benth.) Burkart","Albizia niopoides (Spruce ex Benth.) Burkart","Albizia","Fabaceae","unknown","Albizia niopoides"
"gbif","UEC","177679","Albizia niopoides var. niopoides","Plantae","Fabaceae","Albizia","1995","8","23","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Grecco, MDN; Stranghetti, V; Rezende, AA; Cardamone, RB; Sartori, A; Rosa, AM","-49.516667","-19.916667","2023-03-09 11:32:20","Fernandes, JM","niopoides","(Spruce ex Benth.) Burkart",,,,,,"Magnoliopsida","Fabales",,,,,,,"93","niopoides",,,,,,,"GBIF","Paulo de Faria","2010-11-25","Albizia niopoides var. niopoides",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","VARIETY",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089112908",,,,"https://specieslink.net/guid/2/177679",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albizia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Albizia niopoides","Albizia niopoides niopoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Albizia niopoides var. niopoides","(Spruce ex Benth.) Burkart","variety","Fabaceae","Albizia niopoides var. niopoides","(Spruce ex Benth.) Burkart","variety","name accepted","bfo-82617",,,"Albizia niopoides var. niopoides (Spruce ex Benth.) Burkart","Albizia","Fabaceae","unknown","Albizia niopoides"
"gbif","SJRP","SJRP00001897","Alchornea triplinervia (Spreng.) Müll.Arg.","Plantae","Euphorbiaceae","Alchornea","2000","8","30","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria.","SJRP","Tracheophyta","PRESERVED_SPECIMEN",,"Rezende, A.A.;Tomasetto, F.","-49.38","-20.03",,,"triplinervia","(Spreng.) Müll.Arg.",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,,,,,,"GBIF","Paulo de Faria",,"Alchornea triplinervia (Spreng.) Müll.Arg.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4811990","BR",,,"2000-08-30",,,,,,"ACCEPTED","SPECIES",,,"2000-08-30",,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2998164411",,,,"4811990",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alchornea",,,,,,"2ad00feb-1283-40d4-8352-0e4055f31773",,,TRUE,FALSE,"Alchornea triplinervia","Alchornea triplinervia (Spreng.) Müll.Arg.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/sjrp/sjrp/0/0/18/97/sjrp00001897.dzi",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Alchornea triplinervia","(Spreng.) Müll.Arg.","name_w_authors","Euphorbiaceae","Alchornea triplinervia","(Spreng.) Müll.Arg.","species","name accepted","bfo-17458",,,"Alchornea triplinervia (Spreng.) Müll.Arg.","Alchornea","Euphorbiaceae","unknown","Alchornea triplinervia"
"gbif","UEC","83213","Alibertia edulis (Rich.) A.Rich. ex DC.","Plantae","Rubiaceae","Alibertia","1994","10","11","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.516667","-19.916667","2024-11-25 11:33:26",,"edulis","(Rich.) A.Rich. ex A.DC.",,,,,,"Magnoliopsida","Gentianales",,,,,,,"408",,,,,,,,"GBIF","Paulo de Faria",,"Alibertia edulis (Rich.) A.Rich. ex DC.",,"BR",,,"1994-10-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039942",,,,"https://specieslink.net/guid/2/83213",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alibertia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Alibertia edulis","Alibertia edulis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC085334",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Alibertia edulis","(Rich.) A.Rich.","name_w_authors","Rubiaceae","Alibertia edulis","(Rich.) A.Rich.","species","author misspelled","bfo-20682",,,"Alibertia edulis (Rich.) A.Rich.","Alibertia","Rubiaceae","unknown","Alibertia edulis"
"gbif","SJRP","29577","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","Plantae","Sapindaceae","Allophylus","2001","9","12","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Rezende, A.A.","-49.516667","-19.916667","2024-09-02 15:52:27",,"edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",,,,,,"Magnoliopsida","Sapindales",,,,,,,"756",,,,,,,,"GBIF","Paulo de Faria",,"Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",,"BR",,,"2001-09-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989886139",,,,"https://specieslink.net/guid/27/29577",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allophylus",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Allophylus edulis","Allophylus edulis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SJRP00010469",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","name_w_authors","Sapindaceae","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","species","name accepted","bfo-20873",,,"Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","Allophylus","Sapindaceae","unknown","Allophylus edulis"
"gbif","SJRP","10145","Aloysia virgata (Ruiz & Pav.) Juss.","Plantae","Verbenaceae","Aloysia","1993","9","23","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-04-22 10:52:33",,"virgata","(Ruiz & Pav.) Juss.",,,,,,"Magnoliopsida","Lamiales",,,,,,,"192",,,,,,,,"GBIF","Paulo de Faria",,"Aloysia virgata (Ruiz & Pav.) Juss.",,"BR",,,"1993-09-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874472",,,,"https://specieslink.net/guid/27/10145",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aloysia",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Aloysia virgata","Aloysia virgata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Aloysia virgata","(Ruiz & Pav.) Juss.","name_w_authors","Verbenaceae","Aloysia virgata","(Ruiz & Pav.) Juss.","species","name accepted","bfo-15131",,,"Aloysia virgata (Ruiz & Pav.) Juss.","Aloysia","Verbenaceae","unknown","Aloysia virgata"
"gbif","SJRP","09984","Alternanthera rufa (Mart.) D.Dietr.","Plantae","Amaranthaceae","Alternanthera","1993","4","6","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-04-22 10:51:52","M.S. Marchioretto","rufa","(Mart.) D.Dietr.",,,,,,"Magnoliopsida","Caryophyllales",,,,,,,"84",,,,,,,,"GBIF","Paulo de Faria","2004-05-01","Alternanthera rufa (Mart.) D.Dietr.",,"BR",,,"1993-04-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874249",,,,"https://specieslink.net/guid/27/09984",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alternanthera",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Alternanthera rufa","Alternanthera rufa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Alternanthera rufa","(Mart.) D.Dietr.","name_w_authors","Amaranthaceae","Alternanthera rufa","(Mart.) D.Dietr.","species","name accepted","bfo-15405",,,"Alternanthera rufa (Mart.) D.Dietr.","Alternanthera","Amaranthaceae","unknown","Alternanthera rufa"
"user","HUEFS","HUEFS051227","Thelypteris opposita (Vahl) Ching",,"Thelypteridaceae","Thelypteris","2000","04","03","Brasil","São Paulo",,"Estação ecológica de Paulo de Faria.","HUEFS",,,,"Athayde, F.P.F.","-495.166111111111","-199.166111111111",,"F.P.F.Athayde",,"(Vahl) Ching",,,"199º 9' 58"""" S","495º 9' 58"""" W",,,,,,,,,,"418",,,,,"não",,,"REFLORA","Paulo de Faria","--/04/0",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"opposita","THELYPTERIDACEAE Thelypteris opposita (Vahl) Ching",,,,,,,,,,,"HUEFS",,,,,"03/04/2000",,,"METRO",,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Amauropelta opposita","(Vahl) Pic. Serm.","name_w_authors","Thelypteridaceae","Amauropelta opposita","(Vahl) Pic. Serm.","species","replaced synonym","bfo-602639","Amauropelta opposita","(Vahl) Pic. Serm.","Amauropelta opposita (Vahl) Pic. Serm.","Amauropelta","Thelypteridaceae","high","Amauropelta opposita"
"gbif","SJRP","10663","Amphilophium paniculatum (L.) Kunth","Plantae","Bignoniaceae","Amphilophium","1994","1","12","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Valéria Stranghetti","-49.516667","-19.916667","2024-04-22 10:52:26",,"paniculatum","(L.) Kunth",,,,,,"Magnoliopsida","Lamiales",,,,,,,"253",,,,,,,,"GBIF","Paulo de Faria",,"Amphilophium paniculatum (L.) Kunth",,"BR",,,"1994-01-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989874696",,,,"https://specieslink.net/guid/27/10663",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amphilophium",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Amphilophium paniculatum","Amphilophium paniculatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SJRP00001721",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Amphilophium paniculatum","(L.) Kunth","name_w_authors","Bignoniaceae","Amphilophium paniculatum","(L.) Kunth","species","name accepted","bfo-112480",,,"Amphilophium paniculatum (L.) Kunth","Amphilophium","Bignoniaceae","unknown","Amphilophium paniculatum"
