"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"616","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Gentianaceae","Voyria","aphylla","(Jacq.) Pers.","GENTIANACEAE Voyria aphylla (Jacq.) Pers.","SPSF00057615","SPLINK","SPSF","Durigan, G.","4242","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"618","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","asperula","Mart.","XYRIDACEAE Xyris asperula Mart.","SPSF00057767","SPLINK","SPSF","Pilon, N.","833","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"619","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","brevifolia","Michx.","XYRIDACEAE Xyris brevifolia Michx.","RB01223087",,"RB","Assis, G.B.","232","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"620","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","filifolia","L.A.Nilsson","XYRIDACEAE Xyris filifolia L.A.Nilsson","SPSF00057762","SPLINK","SPSF","Pilon, N.","828","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"621","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","glandacea","L.A.Nilsson","XYRIDACEAE Xyris glandacea L.A.Nilsson","SPSF00057759","SPLINK","SPSF","Pilon, N.","825","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"622","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","jupicai","Rich.","XYRIDACEAE Xyris jupicai Rich.","UEC000550","SPLINK","UEC","Meira Neto, J.A.A.","690","Native","Prata","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"623","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","macrocephala","Vahl","XYRIDACEAE Xyris macrocephala Vahl","SPSF00057693","SPLINK","SPSF","Pilon, N.","115","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"625","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","savanensis","Miq.","XYRIDACEAE Xyris savanensis Miq.","RB01223025",,"RB","Assis, G.B.","170","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"626","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","schizachne","Mart.","XYRIDACEAE Xyris schizachne Mart.","RB01223134",,"RB","Assis, G.B.","280","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"628","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","tortula","Mart.","XYRIDACEAE Xyris tortula Mart.","SPSF00057765","SPLINK","SPSF","Pilon, N.","831","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"629","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","uninervis","Malme","XYRIDACEAE Xyris uninervis Malme","SPSF00057449","SPLINK","SPSF","Pilon, N.A.L.","717.C","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"631","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Zornia","reticulata","Sm.","FABACEAE Zornia reticulata Sm.","SPSF00059311","SPLINK","SPSF","Dalbeto, A.C.","128","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"6","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Aegiphila","verticillata","Vell.","LAMIACEAE Aegiphila verticillata Vell.","SPSF00042946","SPLINK","SPSF","Guerin, N.","155","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"34","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Arthropogon","villosus","Nees","POACEAE Arthropogon villosus Nees","SPSF00057788","SPLINK","SPSF","Pilon, N.","858","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"38","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Asemeia","hirsuta","(A.St.-Hil. & Moq.) J.F.B.Pastore & J.R.Abbott","POLYGALACEAE Asemeia hirsuta (A.St.-Hil. & Moq.) J.F.B.Pastore & J.R.Abbott","SPSF00057257","SPLINK","SPSF","Souza, F.M.","13A","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"45","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Axonopus","affinis","Chase","POACEAE Axonopus affinis Chase","SPSF00056448","SPLINK","SPSF","Durigan, G.","3937","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"63","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Bernardia","spartioides","(Baill.) Müll.Arg.","EUPHORBIACEAE Bernardia spartioides (Baill.) Müll.Arg.","SPSF00057625","SPLINK","SPSF","Durigan, G.","4252","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"64","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Betencourtia","martii","(DC.) L.P.Queiroz","FABACEAE Betencourtia martii (DC.) L.P.Queiroz","SPSF00043074","SPLINK","SPSF","Guerin, N.","279","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"74","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Borreria","verticillata","(L.) G.Mey.","RUBIACEAE Borreria verticillata (L.) G.Mey.","SPSF00056759","SPLINK","SPSF","Pilon, N.A.L.","106","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"76","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orobanchaceae","Buchnera","lavandulacea","Cham. & Schltdl.","OROBANCHACEAE Buchnera lavandulacea Cham. & Schltdl.","SPSF00056731","SPLINK","SPSF","Pilon, N.A.L.","59","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"81","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","scabra","(J.Presl & C.Presl) C.B.Clarke","CYPERACEAE Bulbostylis scabra (J.Presl & C.Presl) C.B.Clarke","SPSF00057747","SPLINK","SPSF","Pilon, N.","813","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"82","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Bulbostylis","sphaerocephala","(Boeckeler) C.B.Clarke","CYPERACEAE Bulbostylis sphaerocephala (Boeckeler) C.B.Clarke","SPSF00057749","SPLINK","SPSF","Pilon, N.","815","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"88","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Calea","cuneifolia","DC.","ASTERACEAE Calea cuneifolia DC.","SPSF00056431","SPLINK","SPSF","Durigan, G.","3908","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"90","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Calea","mediterranea","(Vell.) Pruski","ASTERACEAE Calea mediterranea (Vell.) Pruski","SPSF00059315","SPLINK","SPSF","Dalbeto, A.C.","193","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"92","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Calyptrocarya","glomerulata","(Brongn.) Urb.","CYPERACEAE Calyptrocarya glomerulata (Brongn.) Urb.","SPSF00056809","SPLINK","SPSF","Pilon, N.A.L.","749","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"109","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","SPSF00043036","SPLINK","SPSF","Guerin, N.","241","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"134","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chromolaena","hirsuta","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena hirsuta (Hook. & Arn.) R.M.King & H.Rob.","RB01222985",,"RB","Assis, G.B.","17","Native","Bronze","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"143","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapotaceae","Chrysophyllum","marginatum","(Hook. & Arn.) Radlk.","SAPOTACEAE Chrysophyllum marginatum (Hook. & Arn.) Radlk.","SPSF00043045","SPLINK","SPSF","Guerin, N.","250","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"154","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Comanthera","xeranthemoides","(Bong.) L.R.Parra & Giul.","ERIOCAULACEAE Comanthera xeranthemoides (Bong.) L.R.Parra & Giul.","SPSF00057681","SPLINK","SPSF","Pilon, N.","51","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"168","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rhamnaceae","Crumenaria","polygaloides","Reissek","RHAMNACEAE Crumenaria polygaloides Reissek","SPSF00056630","SPLINK","SPSF","Assis, G.B.","100","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"170","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Ctenodon","falcatus","(Poir.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","FABACEAE Ctenodon falcatus (Poir.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","SPSF00056631","SPLINK","SPSF","Assis, G.B.","103","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"191","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Araliaceae","Didymopanax","vinosus","(Cham. & Schltdl.) Marchal","ARALIACEAE Didymopanax vinosus (Cham. & Schltdl.) Marchal","SPSF00050287","SPLINK","SPSF","Souza, F.M.","1221","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"192","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Digitaria","corynotricha","(Hack.) Henrard","POACEAE Digitaria corynotricha (Hack.) Henrard","SPSF00057799","SPLINK","SPSF","Pilon, N.","869","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"196","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ebenaceae","Diospyros","lasiocalyx","(Mart.) B.Walln.","EBENACEAE Diospyros lasiocalyx (Mart.) B.Walln.","SPSF00042942","SPLINK","SPSF","Guerin, N.","151","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"202","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Eleocharis","capillacea","Kunth","CYPERACEAE Eleocharis capillacea Kunth","RB01223048",,"RB","Assis, G.B.","193","Native","Bronze","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"204","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Eleocharis","subarticulata","(Nees) Boeckeler","CYPERACEAE Eleocharis subarticulata (Nees) Boeckeler","SPSF00056761","SPLINK","SPSF","Pilon, N.A.L.","109","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"209","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Epistephium","sclerophyllum","Lindl.","ORCHIDACEAE Epistephium sclerophyllum Lindl.","SPSF00056772","SPLINK","SPSF","Pilon, N.A.L.","707","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"211","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eragrostis","leucosticta","Nees ex Döll","POACEAE Eragrostis leucosticta Nees ex Döll","SPSF00056839","SPLINK","SPSF","Pilon, N.A.L.","781","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"216","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae",,,"Martinov","ERIOCAULACEAE Eriocaulaceae Martinov","SPSF00057768","SPLINK","SPSF","Pilon, N.","835",,"Bronze","Estação Ecológica de Santa Bárbara","Não"
"223","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Eriosema","crinitum","(Kunth) G.Don","FABACEAE Eriosema crinitum (Kunth) G.Don","RB01223068",,"RB","Assis, G.B.","213","Native","Bronze","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"255","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Exochogyne","amazonica","C.B.Clarke","CYPERACEAE Exochogyne amazonica C.B.Clarke","SPSF00059308","SPLINK","SPSF","Dalbeto, A.C.","123","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"260","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Floralia","flaccida","(Bong.) Andrino","ERIOCAULACEAE Floralia flaccida (Bong.) Andrino","SPSF00056813","SPLINK","SPSF","Pilon, N.A.L.","753","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"261","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rhamnaceae","Frangula","sphaerosperma","(Sw.) Kartesz & Gandhi","RHAMNACEAE Frangula sphaerosperma (Sw.) Kartesz & Gandhi","SPSF00050289","SPLINK","SPSF","Souza, F.M.","1226","Unknown","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"278","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","SPSF00043023","SPLINK","SPSF","Guerin, N.","228","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"315","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Theaceae","Laplacea","fruticosa","(Schrad.) Kobuski","THEACEAE Laplacea fruticosa (Schrad.) Kobuski","SPSF00042994","SPLINK","SPSF","Guerin, N.","203","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"319","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Leandra","melastomoides","Raddi","MELASTOMATACEAE Leandra melastomoides Raddi","SPSF00056587","SPLINK","SPSF","Durigan, G.","4161","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"332","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lippia","origanoides","Kunth","VERBENACEAE Lippia origanoides Kunth","SPSF00056782","SPLINK","SPSF","Pilon, N.A.L.","719","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"338","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Loudetia","flammida","(Trin.) C.E.Hubb.","POACEAE Loudetia flammida (Trin.) C.E.Hubb.","SPSF00057776","SPLINK","SPSF","Pilon, N.","846","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"344","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Lygodiaceae","Lygodium","volubile","Sw.","LYGODIACEAE Lygodium volubile Sw.","SPSF00057564","SPLINK","SPSF","Durigan, G.","4182","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"354","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Marsypianthes","chamaedrys","(Vahl) Kuntze","LAMIACEAE Marsypianthes chamaedrys (Vahl) Kuntze","SPSF00056780","SPLINK","SPSF","Pilon, N.A.L.","716","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"356","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Mayacaceae","Mayaca","sellowiana","Kunth","MAYACACEAE Mayaca sellowiana Kunth","SPSF00056708","SPLINK","SPSF","Pilon, N.A.L.","4","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"365","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Microlicia","humilis","Naudin","MELASTOMATACEAE Microlicia humilis Naudin","RB01225392",,"RB","Assis, G.B.","285","Native","Bronze","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"367","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","SPSF00056432","SPLINK","SPSF","Durigan, G.","3910","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"380","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Mnesithea","aurita","(Steud.) de Koning & Sosef","POACEAE Mnesithea aurita (Steud.) de Koning & Sosef","SPSF00057774","SPLINK","SPSF","Pilon, N.","843","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"394","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Primulaceae","Myrsine","gardneriana","A.DC.","PRIMULACEAE Myrsine gardneriana A.DC.","SPSF00042960","SPLINK","SPSF","Guerin, N.","169","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"397","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Primulaceae","Myrsine","umbellata","Mart.","PRIMULACEAE Myrsine umbellata Mart.","SPSF00043002","SPLINK","SPSF","Guerin, N.","212","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"416","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Palicourea","sessilis","(Vell.) C.M.Taylor","RUBIACEAE Palicourea sessilis (Vell.) C.M.Taylor","SPSF00042983","SPLINK","SPSF","Guerin, N.","192","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"425","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","commutatum","Nees","POACEAE Paspalum commutatum Nees","SPSF00056757","SPLINK","SPSF","Pilon, N.A.L.","104","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"428","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","ellipticum","Döll","POACEAE Paspalum ellipticum Döll","SPSF00057773","SPLINK","SPSF","Pilon, N.","840","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"459","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Caryophyllaceae","Polycarpaea","corymbosa","(L.) Lam.","CARYOPHYLLACEAE Polycarpaea corymbosa (L.) Lam.","SPSF00056858","SPLINK","SPSF","Pilon, N.A.L.","804","Naturalized","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"468","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Pseudotrimezia","juncifolia","(Klatt) Lovo & A.Gil","IRIDACEAE Pseudotrimezia juncifolia (Klatt) Lovo & A.Gil","SPSF00050281","SPLINK","SPSF","Souza, F.M.","1269","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"474","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Pterocaulon","rugosum","(Vahl) Malme","ASTERACEAE Pterocaulon rugosum (Vahl) Malme","SPSF00056427","SPLINK","SPSF","Durigan, G.","3900","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"475","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Pterolepis","glomerata","(Rottb.) Miq.","MELASTOMATACEAE Pterolepis glomerata (Rottb.) Miq.","SPSF00056752","SPLINK","SPSF","Pilon, N.A.L.","96","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"484","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","consanguinea","(Kunth) Boeckeler","CYPERACEAE Rhynchospora consanguinea (Kunth) Boeckeler","SPSF00057513","SPLINK","SPSF","Assis, G.B.","114","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"486","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","emaciata","(Nees) Boeckeler","CYPERACEAE Rhynchospora emaciata (Nees) Boeckeler","SPSF00057744","SPLINK","SPSF","Pilon, N.","810","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"488","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","globosa","(Kunth) Roem. & Schult.","CYPERACEAE Rhynchospora globosa (Kunth) Roem. & Schult.","SPSF00057746","SPLINK","SPSF","Pilon, N.","812","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"515","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Solanaceae","Schwenckia","americana","Rooyen ex L.","SOLANACEAE Schwenckia americana var. americana Rooyen ex L.","SPSF00056656","SPLINK","SPSF","Assis, G.B.","260","Native","Bronze","Estação Ecológica de Santa Bárbara","Não"
"517","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Scleria","distans","Poir.","CYPERACEAE Scleria distans Poir.","RB01223050",,"RB","Assis, G.B.","195","Native","Bronze","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"526","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Senega","hygrophila","(Kunth) J.F.B.Pastore","POLYGALACEAE Senega hygrophila (Kunth) J.F.B.Pastore","925","SPLINK","CTBS","Pilon, N.A.L.",,"Native","Bronze","Estação Ecológica de Santa Bárbara.","Não"
"527","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Senega","tenuis","(DC.) J.F.B.Pastore","POLYGALACEAE Senega tenuis (DC.) J.F.B.Pastore","SPSF00056738","SPLINK","SPSF","Pilon, N.A.L.","70","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"528","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Senega","timoutoides","(Chodat) J.F.B.Pastore","POLYGALACEAE Senega timoutoides (Chodat) J.F.B.Pastore","SPSF00056749","SPLINK","SPSF","Pilon, N.A.L.","93","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"535","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Setaria","vulpiseta","(Lam.) Roem. & Schult.","POACEAE Setaria vulpiseta (Lam.) Roem. & Schult.","RB01225420",,"RB","Durigan, G.","4316","Native","Bronze","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"536","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Sida","ciliaris","L.","MALVACEAE Sida ciliaris L.","SPSF00056653","SPLINK","SPSF","Assis, G.B.","257","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"556","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Stachytarpheta","cayennensis","(Rich.) Vahl","VERBENACEAE Stachytarpheta cayennensis (Rich.) Vahl","SPSF00056783","SPLINK","SPSF","Pilon, N.A.L.","720","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"562","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stenocephalum","hexanthum","Sch.Bip.","ASTERACEAE Stenocephalum hexanthum Sch.Bip.","SPSF00057552","SPLINK","SPSF","Durigan, G.","4030","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"565","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stevia","ophryophylla","B.L.Rob.","ASTERACEAE Stevia ophryophylla B.L.Rob.","SPSF00056429","SPLINK","SPSF","Durigan, G.","3906","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"581","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Syngonanthus","nitens","Ruhland","ERIOCAULACEAE Syngonanthus nitens Ruhland","SPSF00056748","SPLINK","SPSF","Pilon, N.A.L.","92","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"588","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Combretaceae","Terminalia","triflora","(Griseb.) Lillo","COMBRETACEAE Terminalia triflora (Griseb.) Lillo","SPSF00043043","SPLINK","SPSF","Guerin, N.","248","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"599","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Urochloa","arrecta","(Hack. ex T.Durand & Schinz) Morrone & Zuloaga","POACEAE Urochloa arrecta (Hack. ex T.Durand & Schinz) Morrone & Zuloaga","SPSF00056678","SPLINK","SPSF","Assis, G.B.","282","Naturalized","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"627","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Xyridaceae","Xyris","tenella","Kunth","XYRIDACEAE Xyris tenella Kunth","SPSF00056785","SPLINK","SPSF","Pilon, N.A.L.","722","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"630","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Zornia","burkartii","Vanni","FABACEAE Zornia burkartii Vanni","SPSF00056571","SPLINK","SPSF","Durigan, G.","4142","Native","Bronze","Estação Ecológica de Santa Bárbara","Sim"
"12","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","NITw00002014","SPLINK","NIT","Abreu, R.C.R.","4504","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"16","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Andropogon","glaziovii","Hack.","POACEAE Andropogon glaziovii Hack.","210731","GBIF",,,"141","Native","Latão","Coletada na Estação Ecológica de Santa Bárbara, em campo úmido próximo à hospedaria","Sim"
"19","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Andropogon","selloanus","(Hack.) Hack.","POACEAE Andropogon selloanus (Hack.) Hack.","86000","GBIF",,,"660","Native","Latão","Estação Ecológica de Santa Bárbara, Em local preparado para a plantação de Pinus.","Sim"
"22","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Anemopaegma","arvense","(Vell.) Stellfeld ex de Souza","BIGNONIACEAE Anemopaegma arvense (Vell.) Stellfeld ex de Souza","97638","GBIF",,,"665","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
