"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","continentocean","county","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","locality","coordinatePrecision","phylum","specificEpithet","class","order","fieldNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","relationshiptype","relatedcatalogitem","previouscatalognumber","individualcount","preparationtype","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif",,"SP","263547","Tillandsia stricta Sol.","Plantae","Bromeliaceae","Tillandsia","1990","11","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Wanderley, MGL",,,,,,"https://specieslink.net/col/1","Fischer, EA",,,"2021-12-09 11:02:46","Sol.","s.n.",,"Estação Ecológica Juréia-Itatins, Rio Verde.",,"Tracheophyta","stricta","Liliopsida","Poales",,,,,,,,,,,"GBIF",,,"Tillandsia stricta Sol.",,"BR",,,"1990-11-11",,,,,,"DOUBTFUL","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","estacao ecologica jureia-itatins","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_estacao ecologica jureia itatins","brazil_sao paulo",-22.2584562,-48.7420254,"state","2452861044",,,,"https://specieslink.net/guid/1/263547",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tillandsia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Tillandsia stricta","Tillandsia stricta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP053162",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Tillandsia stricta","Sol.","name_w_authors","Bromeliaceae","Tillandsia stricta","Sol.","species","name accepted","bfo-6407",,,"Tillandsia stricta Sol.","Tillandsia","Bromeliaceae","unknown","Tillandsia stricta"
"gbif",,"SP","248048","Tillandsia tenuifolia L.","Plantae","Bromeliaceae","Tillandsia","1991","3","19","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Wanderley, MGL",,,,,,"https://specieslink.net/col/1","Mamede, MCH; et al.",,,"2021-12-09 11:02:47","L.","397",,"Estação Ecológica Juréia-Itatins, Beira do Rio Verde, descendo em direção à foz, mata",,"Tracheophyta","tenuifolia","Liliopsida","Poales",,,,,,,,,,,"GBIF","Iguape","1991-09-01","Tillandsia tenuifolia L.",,"BR",,,"1991-03-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452852949",,,,"https://specieslink.net/guid/1/248048",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tillandsia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Tillandsia tenuifolia","Tillandsia tenuifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP053216",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Tillandsia tenuifolia","L.","name_w_authors","Bromeliaceae","Tillandsia tenuifolia","L.","species","name accepted","bfo-6409",,,"Tillandsia tenuifolia L.","Tillandsia","Bromeliaceae","unknown","Tillandsia tenuifolia"
"gbif",,"SP","309087","Tithonia diversifolia (Hemsl.) A.Gray","Plantae","Asteraceae","Tithonia","1992","1","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Rossi, L",,,,,,"https://specieslink.net/col/1","Fávero, OA; Born, GCC",,,"2021-12-09 11:01:39","A.Gray","293",,"Estação Ecológica Juréia-Itatins, Aguapeu em frente á casa do Sr Paulo",,"Tracheophyta","diversifolia","Magnoliopsida","Asterales",,,,,,,,,,,"GBIF","Iguape",,"Tithonia diversifolia (Hemsl.) A.Gray",,"BR",,,"1992-01-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452883913",,,,"https://specieslink.net/guid/1/309087",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tithonia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Tithonia diversifolia","Tithonia diversifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Tithonia diversifolia","(Hemsl.) A.Gray","name_w_authors","Asteraceae","Tithonia diversifolia","(Hemsl.) A.Gray","species","name accepted","bfo-16349",,,"Tithonia diversifolia (Hemsl.) A.Gray","Tithonia","Asteraceae","unknown","Tithonia diversifolia"
"gbif",,"MAR","6430","Tocoyena brasiliensis Mart.","Plantae","Rubiaceae","Tocoyena","1993","12","13","Brasil","São Paulo",,,"UFMA","PRESERVED_SPECIMEN","E. A. Anunciação",,,,,,"https://specieslink.net/col/366","E. A. Anunciação e R. J. Oliveira","-47.550278","-24.700556","2024-07-31 15:27:32","Mart.","418",,"Estação ecológica Juréia-Itatins, Serra da Juréia, Caminho do Imperador em diração a Praia do Rio Verde",,"Tracheophyta","brasiliensis","Magnoliopsida","Gentianales",,,,,,,,,,,"GBIF","Iguape","1999-07-10","Tocoyena sprucei Standl.",,"BR",,,"1993-12-13",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","1090893491",,,,"https://specieslink.net/guid/366/6430",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tocoyena",,,,,,"86aea6d0-e340-4745-a596-3fc20f90a021",,,TRUE,FALSE,"Tocoyena sprucei","Tocoyena brasiliensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Tocoyena brasiliensis","Mart.","name_w_authors","Rubiaceae","Tocoyena brasiliensis","Mart.","species","name accepted","bfo-14336",,,"Tocoyena brasiliensis Mart.","Tocoyena","Rubiaceae","unknown","Tocoyena brasiliensis"
"gbif",,"SP","271007","Tocoyena sellowiana (Cham. & Schltdl.) K.Schum.","Plantae","Rubiaceae","Tocoyena","1993","10","28","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Prado, AL",,,,,,"https://specieslink.net/col/1","Anunciação, EA; Rossi, L",,,"2024-09-20 09:27:53","(Cham. & Schltdl.) K.Schum.","379",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador",,"Tracheophyta","sellowiana","Magnoliopsida","Gentianales",,,,,,,,,,,"GBIF","Iguape","2002-05-23","Tocoyena sellowiana (Cham. & Schltdl.) K.Schum.",,"BR",,,"1993-10-28",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452865271",,,,"https://specieslink.net/guid/1/271007",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tocoyena",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Tocoyena sellowiana","Tocoyena sellowiana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","name_w_authors","Rubiaceae","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","species","name accepted","bfo-14339",,,"Tocoyena sellowiana (Cham. & Schltdl.) K.Schum.","Tocoyena","Rubiaceae","unknown","Tocoyena sellowiana"
"user",,"ESA","ESA119537","tonckat",,"Marantaceae","Stromanthe","2002","01","02","Brasil","São Paulo",,,"ESA",,"Vieira, S.",,,,,,,"Vieira, S.","0","0",,,"104",,"Estação Ecológica Juréia-Itatins, Rio Verde, coletada na beira da trilha.",,,,,,,,,,"não",,,,,,"REFLORA","Peruíbe","04/01/2011",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tonckat","MARANTACEAE ",,,,,,,,,,,"ESA",,,,,"02/01/2002",,,"METRO",,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Tonckat",,"name_w_wrong_case|indet",,"Tonckat",,"family","not found",,,,"Tonckat",,"Marantaceae","high",
"gbif",,"SP","340605","Tontelea tenuicula (Miers) A.C.Sm.","Plantae","Celastraceae","Tontelea","2000","1","8","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Lombardi, JA",,,,,,"https://specieslink.net/col/1","Garcia, RJF; et al.",,,"2022-09-30 10:01:24","(Miers) A.C.Sm.","1894",,"Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do salto, mata de encosta, próximo ao Rio Verde",,"Tracheophyta","tenuicula","Magnoliopsida","Celastrales",,,,,,,,,,,"GBIF","Iguape","2012-10-01","Tontelea tenuicula (Miers) A.C.Sm.",,"BR",,,"2000-01-08",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata de encosta",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452906149",,,,"https://specieslink.net/guid/1/340605",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tontelea",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Tontelea tenuicula","Tontelea tenuicula","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Tontelea tenuicula","(Miers) A.C. Sm.","name_w_authors","Celastraceae","Tontelea tenuicula","(Miers) A.C. Sm.","species","author misspelled","bfo-6804",,,"Tontelea tenuicula (Miers) A.C. Sm.","Tontelea","Celastraceae","unknown","Tontelea tenuicula"
"gbif",,"SP","272281","Bertolonia Raddi","Plantae","Melastomataceae","Bertolonia","1994","1","13","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/1","Anunciação, EA; Rossi, L","-47.333333","-24.366667","2021-12-09 11:10:53",,"530",,"Estação Ecológica Juréia-Itatins, Serra dos Itatins, mata alta bem preservada, com dossel irregular",,"Tracheophyta",,"Magnoliopsida","Myrtales",,"800","800",,,,,,,,"GBIF","Iguape",,"Bertolonia Raddi",,"BR",,,"1994-01-13",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra dos itatins, mata alta bem preservada",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452865843",,,,"https://specieslink.net/guid/1/272281",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bertolonia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,,"Bertolonia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Tovomitopsis","Planch. & Triana","indet","Melastomataceae|Clusiaceae","Tovomitopsis","Planch. & Triana","genus","+1 name, but 1 accepted","bfo-6889",,,"Tovomitopsis Planch. & Triana","Tovomitopsis","Melastomataceae|Clusiaceae","unknown",
"gbif",,"SP","329530","Trema micranthum (L.) Blume","Plantae","Cannabaceae","Trema","1993","1","25","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Rossi, L",,,,,,"https://specieslink.net/col/1","Fávero, OA; Prado, DM",,,"2022-08-12 10:30:13","(L.) Blume","767",,"Estação Ecológica Juréia-Itatins, Aguapeu, trilha pela Aldeia, encrizilhada do João Antonio",,"Tracheophyta","micranthum","Magnoliopsida","Rosales",,,,,,,,,,,"GBIF","Iguape",,"Trema micranthum (L.) Blume",,"BR",,,"1993-01-25",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2875323375",,,,"https://specieslink.net/guid/1/329530",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trema",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trema micranthum","Trema micrantha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Trema micranthum","(L.) Blume","name_w_authors","Cannabaceae","Trema micranthum","(L.) Blume","species","name accepted","bfo-106894",,,"Trema micranthum (L.) Blume","Trema","Cannabaceae","unknown","Trema micranthum"
"gbif",,"SPF","31832","Trichilia casaretti C.de Candolle","Plantae","Meliaceae","Trichilia","1983","8","27","Brasil","São Paulo",,,"USP-IB","PRESERVED_SPECIMEN","Pirani, JR",,,,,,"https://specieslink.net/col/7","Pirani, JR",,,"2023-12-20 16:04:10","C.DC.","816",,"Estação Ecológica Juréia-Itatins",,"Tracheophyta","casaretti","Magnoliopsida","Sapindales",,,,,,,,,,,"GBIF","Iguape","1983-11-08","Trichilia casaretti C.de Candolle",,"BR",,,"1983-08-27",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","1226934273",,,,"https://specieslink.net/guid/7/31832",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Trichilia casaretti","Trichilia casaretti","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU","https://images.cria.org.br/viewer/SPF00031832",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Trichilia casaretti","C.DC.","name_w_authors","Meliaceae","Trichilia casaretti","C.DC.","species","author misspelled","bfo-19742",,,"Trichilia casaretti C.DC.","Trichilia","Meliaceae","unknown","Trichilia casaretti"
"gbif",,"SP","309232","Trichilia lepidota Mart.","Plantae","Meliaceae","Trichilia","1994","7","12","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Melo, MMRF",,,,,,"https://specieslink.net/col/1","Melo, MMRF; Piacentin, E",,,"2021-12-09 11:11:58","Mart.","1186",,"Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",,"Tracheophyta","lepidota","Magnoliopsida","Sapindales",,,,,,,,,,,"GBIF","Iguape",,"Trichilia lepidota Mart.",,"BR",,,"1994-07-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2521095621",,,,"https://specieslink.net/guid/1/309232",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trichilia lepidota","Trichilia lepidota","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Trichilia lepidota","Mart.","name_w_authors","Meliaceae","Trichilia lepidota","Mart.","species","name accepted","bfo-10007",,,"Trichilia lepidota Mart.","Trichilia","Meliaceae","unknown","Trichilia lepidota"
"gbif",,"SP","245817","Trichilia lepidota subsp. schumanniana (Harms) T.D.Penn.","Plantae","Meliaceae","Trichilia","1990","9","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Pirani, JR",,,,,,"https://specieslink.net/col/1","Gomes da Silva, SJ; et al.",,,"2021-12-09 11:11:58","(Harms) T.D.Penn.","51",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta",,"Tracheophyta","lepidota","Magnoliopsida","Sapindales",,,,"schumanniana",,,,,,,"GBIF","Iguape","1992-04-01","Trichilia lepidota subsp. schumanniana (Harms) T.D.Penn.",,"BR",,,"1990-09-21",,,,,,"ACCEPTED","SUBSPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia, mata de encosta",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452850947",,,,"https://specieslink.net/guid/1/245817",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trichilia lepidota","Trichilia lepidota schumanniana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","subspecies|name_w_authors","Meliaceae","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","subspecies","author misspelled","bfo-125744",,,"Trichilia lepidota subsp. schumanniana (Harms) T.D. Penn.","Trichilia","Meliaceae","unknown","Trichilia lepidota"
"gbif",,"SP","247878","Trichilia pallens C.DC.","Plantae","Meliaceae","Trichilia","1990","12","16","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Rapini, A",,,,,,"https://specieslink.net/col/1","Gomes da Silva, SJ; et al.",,,"2021-12-09 11:11:58","C.DC.","184",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, próximo à Cachoeira do Senhor",,"Tracheophyta","pallens","Magnoliopsida","Sapindales",,,,,,,,,,,"GBIF","Iguape",,"Trichilia pallens C.DC.",,"BR",,,"1990-12-16",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452851238",,,,"https://specieslink.net/guid/1/247878",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trichilia pallens","Trichilia pallens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NT",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Trichilia pallens","C.DC.","name_w_authors","Meliaceae","Trichilia pallens","C.DC.","species","name accepted","bfo-10010",,,"Trichilia pallens C.DC.","Trichilia","Meliaceae","unknown","Trichilia pallens"
"gbif",,"SP","245818","Trichilia silvatica C.DC.","Plantae","Meliaceae","Trichilia","1990","9","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Pirani, JR",,,,,,"https://specieslink.net/col/1","Gomes da Silva, SJ; et al.",,,"2021-12-09 11:12:00","C.DC.","39",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta",,"Tracheophyta","silvatica","Magnoliopsida","Sapindales",,,,,,,,,,,"GBIF","Iguape","1992-04-01","Trichilia silvatica C.DC.",,"BR",,,"1990-09-21",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia, mata de encosta",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452850437",,,,"https://specieslink.net/guid/1/245818",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trichilia silvatica","Trichilia silvatica","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Trichilia silvatica","C.DC.","name_w_authors","Meliaceae","Trichilia silvatica","C.DC.","species","name accepted","bfo-10016",,,"Trichilia silvatica C.DC.","Trichilia","Meliaceae","unknown","Trichilia silvatica"
"gbif",,"UB","204787","Trichosteleum papillosum (Hornsch.) A.Jaeger","Plantae","Sematophyllaceae","Trichosteleum","1994","7","12","Brasil","São Paulo",,,"UnB","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/224","Yano, O; et al.","-46.998333","-24.32","2025-01-01 12:06:04","(Hornsch.) A.Jaeger","22929",,"Estação Ecológica Juréia-Itatins.",,"Bryophyta","papillosum","Bryopsida","Hypnales",,,,,,,,,,,"GBIF","Peruíbe",,"Trichosteleum papillosum (Hornsch.) A.Jaeger",,"BR",,,"1994-07-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality","1213661259",,,,"https://specieslink.net/guid/224/204787",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichosteleum",,,,,,"d82d5a18-0428-4e52-be16-f509153e8126",,,TRUE,FALSE,"Trichosteleum papillosum","Trichosteleum papillosum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Trichosteleum papillosum","(Hornsch.) A.Jaeger","name_w_authors",,"Trichosteleum papillosum","(Hornsch.) A.Jaeger","species","not found",,,,"Trichosteleum papillosum (Hornsch.) A.Jaeger","Trichosteleum","Cactaceae","unknown","Trichosteleum papillosum"
"gbif",,"SP","247849","Triglochin striata Ruiz & Pav.","Plantae","Juncaginaceae","Triglochin","1991","2","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Kirizawa, M",,,,,,"https://specieslink.net/col/1","Nicolau, SA; et al.",,,"2021-12-09 11:08:16","Ruiz & Pav.","64",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, mata de planície perto do Rio Verde",,"Tracheophyta","striata","Liliopsida","Alismatales",,,,,,,,,,,"GBIF","Iguape",,"Triglochin striata Ruiz & Pav.",,"BR",,,"1991-02-21",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia, mata de planicie perto do rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452853027",,,,"https://specieslink.net/guid/1/247849",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Triglochin",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Triglochin striata","Triglochin striata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP044721",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Triglochin striata","Ruiz & Pav.","name_w_authors","Juncaginaceae","Triglochin striata","Ruiz & Pav.","species","name accepted","bfo-36457",,,"Triglochin striata Ruiz & Pav.","Triglochin","Juncaginaceae","unknown","Triglochin striata"
