"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificepithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","barcode","continentocean","phylum","preparationtype","order","minimumelevationinmeters","maximumelevationinmeters","class","infraspecificepithet","individualcount","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","X","gbifID","accessRights","language","license","publisher","references","rightsHolder","institutionID","ownerInstitutionCode","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventTime","startDayOfYear","endDayOfYear","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedByID","identificationReferences","identificationVerificationStatus","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","verbatimTaxonRank","vernacularName","nomenclaturalCode","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","associatedMedia","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","scientificNameAuthorship.y","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.correct.mun.1","NAME_0.1","NAME_1.1","NAME_2.1","NAME_3.1","source.1","loc.correct.mun.2","NAME_0.2","NAME_1.2","NAME_2.2","NAME_3.2","source.2","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","Observations","94804092","Miconia stenostachya (Schrank & Mart.) DC.","Plantae","Melastomataceae","Miconia","2021","9","2","BR","São Paulo",,"Estação Ecológica de Angatuba","iNaturalist","HUMAN_OBSERVATION",,,,,"Gabriel Pavan Sabino","-48.360774","-23.415776","2021-09-15 23:03:03",,,"Em Cerrado alterado na Estação Ecológica de Angatuba.","Gabriel Pavan Sabino",,,,,,,"Tracheophyta",,"Myrtales",,,"Magnoliopsida",,,"GBIF",,"2021-09-14 10:10:16","Miconia stenostachya (Schrank & Mart.) DC.",,"BR",,"iNaturalist research-grade observations","2021-09-02T17:07:17",,,,,,"ACCEPTED","SPECIES",,,"2021-09-02 17:07:17","Estação Ecológica de Angatuba",,,,,,,,,,,"brazil","sao paulo","estacao ecologica de angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_estacao ecologica angatuba","brazil_sao paulo",-22.2584562,-48.7420254,"state","680924","3384175916",,,"CC_BY_NC_4_0","iNaturalist.org","https://www.inaturalist.org/observations/94804092","Gabriel Pavan Sabino",,,,,,"https://www.inaturalist.org/observations/94804092",,,,,,,,,,,,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,"17:07:17-03:00","245","245",,,,,,,,,"SOUTH_AMERICA",,,,,,,,,,"189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206859521",,,,,,,"285605",,"3865993",,,,,,,,,,,,,,,,,"Miconia",,,"stenostachya",,,,,,,,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US","2024-12-16 11:31:04.399",,,,,,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,"3865993","3865993","6","7707728","220","690","6683","3188558",,"3865993","Miconia stenostachya","Miconia stenostachya",,"DWC_ARCHIVE","2024-12-16 11:31:04.399","2024-12-15 18:55:26.086",TRUE,,"null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","BRA","Brazil","BRA.25_1","São Paulo","BRA.25.25_2","Angatuba",,,"LC",,,,,,"EPSG:4326",,,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","brazil_sao paulo","Brazil","São Paulo",,,"gdam","brazil_sao paulo","Brazil","São Paulo",,,"gdam","check_local.2state","Miconia stenostachya","DC.","name_w_authors","Melastomataceae","Miconia stenostachya","DC.","species","author misspelled","bfo-19675",,,"Miconia stenostachya DC.","Miconia","Melastomataceae","unknown","Miconia stenostachya"
"speciesLink","IAC","51283","Miconia theaezans","Plantae","Melastomataceae","Miconia","1986","11","25","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","theaezans","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:19:39","(Bonpl.) Cogn.","115",,"J. Semir","1988","06","25",,,,"Tracheophyta",,"Myrtales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-25",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","115","1986","Semir, J.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Miconia theaezans","(Bonpl.) Cogn.","possibly_ok","Melastomataceae","Miconia theaezans","(Bonpl.) Cogn.","species","name accepted","bfo-9773",,,"Miconia theaezans (Bonpl.) Cogn.","Miconia","Melastomataceae","high","Miconia theaezans"
"speciesLink","SP","447074","Microstachys serrulata","Plantae","Euphorbiaceae","Microstachys","2012","12","18","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba, Estrada de terra a oeste do Centro Administrativo da UC. Crescendo na beira da estrada.","IBt","PreservedSpecimen","-23.23806","-48.22427","1","serrulata","Silva, OLM; Pastore, M; Lima, MEL","-48.22427","-23.23806","2021-12-09T11:05:50","(Mart. & Zucc.) Müll.Arg.","41","<nO>Ervas eretas, de até 1 m altura. Caules verdes. Folhas verdes, discolores. Flores femininas verdes, com apêndices do ovário verdes; estiletes amarelados, com ápice mais escuro. Flores masculinas amareladas. Fruto verde a avermelhado.</nO>","Pscheidt, AC","2012","12","21",,"SP0447074",,,,,"657","657",,,,"SPLINK","Angatuba","2012-12-21",,,,,,,,,,,,,,,,,,"SP",,"Silva, O.L.M.","41","2012","Pscheidt, A.C.","2012","Pastore, M.; Lima, M.E.L.","Silva",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, estrada de terra a oeste do centro administrativo da uc, crescendo na beira da estrada",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Microstachys serrulata","(Mart.) F.Dietr","possibly_ok","Euphorbiaceae","Microstachys serrulata","(Mart.) F.Dietr","species","name accepted","bfo-25550",,,"Microstachys serrulata (Mart.) F.Dietr","Microstachys","Euphorbiaceae","low","Microstachys serrulata"
"speciesLink","IAC","51197","Mikania biformis","Plantae","Asteraceae(=Compositae)","Mikania","1987","07","08","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","biformis","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:25:44","DC.","240",,"T. Souza","1988","06","08",,,,"Tracheophyta",,"Asterales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-08",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","240","1987","Souza, T.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Mikania biformis","DC.","possibly_ok","Asteraceae","Mikania biformis","DC.","species","name accepted","bfo-5351",,,"Mikania biformis DC.","Mikania","Asteraceae","low","Mikania biformis"
"speciesLink","UEC","151106","Mikania glomerata","Plantae","Asteraceae","Mikania","1987","08","21","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.711539","-48.59225","2","glomerata","Torres, RB; Figueiredo, N; Oliveira, AR","-48.59225","-23.711539","2025-04-07T10:49:34","Spreng.","257","<nO>Trepadeiras. Flores brancas.</nO>","Souza, T","1988",,,,"UEC126437",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","1988-NA-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","257","1987","Souza, T.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mikania glomerata","Spreng.","possibly_ok","Asteraceae","Mikania glomerata","Spreng.","species","name accepted","bfo-5378",,,"Mikania glomerata Spreng.","Mikania","Asteraceae","low","Mikania glomerata"
"speciesLink","UEC","151145","Maytenus aquifolium","Plantae","Celastraceae","Maytenus","1987","07","08","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba","UNICAMP","S","-23.710803","-48.598889","2","aquifolium","Torres, RB; Figueiredo, N; Oliveira, AR","-48.598889","-23.710803","2025-04-07T10:51:58","Mart.","237","<nO>Arvoreta 4m. Beira de mata. Botões florais jovens esverdeados.; Mata Secundária.</nO>","Torres, RB",,,,,"UEC027770",,"Magnoliopsida",,,"624","624",,,,"SPLINK","Angatuba",,,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","237","1987","Torres, R.B.","n.d.","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Monteverdia aquifolium","(Mart.) Biral","possibly_ok","Celastraceae","Monteverdia aquifolium","(Mart.) Biral","species","replaced synonym","bfo-604475","Monteverdia aquifolium","(Mart.) Biral","Monteverdia aquifolium (Mart.) Biral","Monteverdia","Celastraceae","medium","Monteverdia aquifolium"
"speciesLink","IAC","51160","Maytenus robusta","Plantae","Celastraceae","Maytenus","1987","04","01","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","robusta","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:26:28","Reissek","166",,"R. B. Torres","1987","04","01",,,,"Tracheophyta",,"Celastrales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1987-04-01",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","166","1987","Torres, R.B.","1987","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Monteverdia gonoclada","(Mart.) Biral","possibly_ok","Celastraceae","Monteverdia gonoclada","(Mart.) Biral","species","replaced synonym","bfo-605640","Monteverdia gonoclada","(Mart.) Biral","Monteverdia gonoclada (Mart.) Biral","Monteverdia","Celastraceae","medium","Monteverdia gonoclada"
"speciesLink","UEC","151093","Gochnatia polymorpha","Plantae","Asteraceae","Gochnatia","1988",,,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.710917","-48.586028","2","polymorpha","Torres, RB; Figueiredo, N","-48.586028","-23.710917","2025-04-07T10:49:08","(Less.) Cabrera","P41","<nO>Árvore 10 m. Borda e interior da mata. Casca suberosa. Botões florais jovens esverdeados. ""Cambará"".</nO>","Monge, M","2010","07",,,"UEC089923",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","2010-07-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","P41","1988","Monge, M.","2010","Figueiredo, N.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Moquiniastrum polymorphum","(Less.) G. Sancho","possibly_ok","Asteraceae","Moquiniastrum polymorphum","(Less.) G. Sancho","species","replaced synonym","bfo-130869","Moquiniastrum polymorphum","(Less.) G. Sancho","Moquiniastrum polymorphum (Less.) G. Sancho","Moquiniastrum","Asteraceae","high","Moquiniastrum polymorphum"
"speciesLink","IAC","51309","Morus nigra","Plantae","Moraceae","Morus","1987","04","22","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","nigra","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:20:58","L.","170",,"J. Semir & S.T.S. Miotto","1988","06","22",,,,"Tracheophyta",,"Rosales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-22",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","170","1987","Semir, J.","1988","Figueiredo, N.; Oliveira, A.R.","Torres","Miotto, S.T.S.","brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Morus nigra","L.","possibly_ok","Moraceae","Morus nigra","L.","species","name accepted","bfo-618318",,,"Morus nigra L.","Morus","Moraceae","low","Morus nigra"
"speciesLink","IAC","51199","Mutisia coccinea","Plantae","Asteraceae(=Compositae)","Mutisia","1986","11","27","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","coccinea","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:25:45","A.St.-Hil.","129",,"R.B. Torres","1988","06","27",,,,"Tracheophyta",,"Asterales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-27",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","129","1986","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Mutisia coccinea","A.St.-Hil.","possibly_ok","Asteraceae","Mutisia coccinea","A.St.-Hil.","species","name accepted","bfo-104873",,,"Mutisia coccinea A.St.-Hil.","Mutisia","Asteraceae","medium","Mutisia coccinea"
"speciesLink","IAC","51337","Myrcia guianensis","Plantae","Myrtaceae","Myrcia","1986","11","27","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","guianensis","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2024-04-03T09:15:39","(Aubl.) DC.","133",,"J.E.Q. Faria Jr.","2010","12","15",,,,"Tracheophyta",,"Myrtales",,,"Magnoliopsida",,,"SPLINK","Angatuba","2010-12-15",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","133","1986","Faria Junior, J.E.Q.","2010","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia guianensis","(Aubl.) DC.","possibly_ok","Myrtaceae","Myrcia guianensis","(Aubl.) DC.","species","name accepted","bfo-10699",,,"Myrcia guianensis (Aubl.) DC.","Myrcia","Myrtaceae","high","Myrcia guianensis"
"speciesLink","SPSF","45307","Myrcia selloi","Plantae","Myrtaceae","Myrcia","1987","08","21","Brasil","SP","Angatuba","Estação Ecológica de Angatuba","IF","PreservedSpecimen",,,"13","selloi","R.B.Torres & N.Figueiredo & A.R.de Oliveira","-48.350556","-23.423889","2024-08-06T09:16:03","(Spreng.) N.Silveira","260","<nO>COLETA: Arvoreta de 2,5 m de altura; córtex cinza; botões florais branco.; GEOGRAFIA: Mata secundária. Interior da mata.;</nO>","O.T.Aguiar","2022","01","18",,"SPSF00045307","América do Sul","Magnoliophyta",,"Myrtales","624","624","Magnoliopsida",,,"SPLINK","Angatuba","2022-01-18",,,,,,,,,,,,,,,,,,"SPSF",,"Torres, R.B.","260","1987","Aguiar, O.T.","2022","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia selloi","(Spreng.) N.Silveira","possibly_ok","Myrtaceae","Myrcia selloi","(Spreng.) N.Silveira","species","name accepted","bfo-10756",,,"Myrcia selloi (Spreng.) N.Silveira","Myrcia","Myrtaceae","high","Myrcia selloi"
"speciesLink","IAC","51335","Myrcia splendens","Plantae","Myrtaceae","Myrcia","1987","06","08","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","splendens","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:20:02","(Sw.) DC.","207",,"G.M. Barroso","1988","06","08",,,,"Tracheophyta",,"Myrtales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-08",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","207","1987","Barroso, G.M.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","name accepted","bfo-10759",,,"Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","high","Myrcia splendens"
